#ChapterID	SentenceID	TokenID	Token	Lemma	POS
1	1	1	AT	AT	IN
20	59	29	go	go	VB
20	59	30	hang	hang	NN
20	59	31	!	!	.
20	59	32	''	''	''
20	60	1	``	``	``
20	60	2	Well	Well	RB
20	60	3	,	,	,
20	60	4	well	well	UH
20	60	5	,	,	,
20	60	6	cap'n	cap'n	NN
20	60	7	,	,	,
20	60	8	''	''	''
20	60	9	returned	return	VBD
20	60	10	the	the	DT
20	60	11	sea-cook	sea-cook	NN
20	60	12	,	,	,
20	60	13	sitting	sit	VBG
20	60	14	down	down	RP
20	60	15	as	a	IN
20	60	16	he	he	PRP
20	60	17	was	be	VBD
20	60	18	bidden	bid	VBN
20	60	19	on	on	IN
20	60	20	the	the	DT
20	60	21	sand	sand	NN
20	60	22	,	,	,
20	60	23	``	``	``
20	60	24	you	you	PRP
20	60	25	'll	'll	MD
20	60	26	have	have	VB
20	60	27	to	to	TO
20	60	28	give	give	VB
20	60	29	me	me	PRP
20	60	30	a	a	DT
20	60	31	hand	hand	NN
20	60	32	up	up	RB
20	60	33	again	again	RB
20	60	34	,	,	,
20	60	35	that	that	DT
20	60	36	's	's	VBZ
20	60	37	all	all	DT
20	60	38	.	.	.
20	61	1	A	A	DT
20	61	2	sweet	sweet	NN
20	61	3	,	,	,
20	61	4	pretty	pretty	RB
20	61	5	place	place	NN
20	61	6	you	you	PRP
20	61	7	have	have	VBP
20	61	8	of	of	IN
20	61	9	it	it	PRP
20	61	10	here	here	RB
20	61	11	.	.	.
20	62	1	Ah	Ah	NNP
20	62	2	,	,	,
20	62	3	there	there	EX
20	62	4	's	's	VBZ
20	62	5	Jim	Jim	NNP
20	62	6	!	!	.
20	63	1	The	The	DT
20	63	2	top	top	NN
20	63	3	of	of	IN
20	63	4	the	the	DT
20	63	5	morning	morning	NN
20	63	6	to	to	TO
20	63	7	you	you	PRP
20	63	8	,	,	,
20	63	9	Jim	Jim	NNP
20	63	10	.	.	.
20	64	1	Doctor	Doctor	NN
20	64	2	,	,	,
20	64	3	here	here	RB
20	64	4	's	's	POS
20	64	5	my	my	PRP$
20	64	6	service	service	NN
20	64	7	.	.	.
20	65	1	Why	Why	WRB
20	65	2	,	,	,
20	65	3	there	there	EX
20	65	4	you	you	PRP
20	65	5	all	all	DT
20	65	6	are	be	VBP
20	65	7	together	together	RB
20	65	8	like	like	IN
20	65	9	a	a	DT
20	65	10	happy	happy	JJ
20	65	11	family	family	NN
20	65	12	,	,	,
20	65	13	in	in	IN
20	65	14	a	a	DT
20	65	15	manner	manner	NN
20	65	16	of	of	IN
20	65	17	speaking	speaking	NN
20	65	18	.	.	.
20	65	19	''	''	''
20	66	1	``	``	``
20	66	2	If	If	IN
20	66	3	you	you	PRP
20	66	4	have	have	VBP
20	66	5	anything	anything	NN
20	66	6	to	to	TO
20	66	7	say	say	VB
20	66	8	,	,	,
20	66	9	my	my	PRP$
20	66	10	man	man	NN
20	66	11	,	,	,
20	66	12	better	good	JJR
20	66	13	say	say	VBP
20	66	14	it	it	PRP
20	66	15	,	,	,
20	66	16	''	''	''
20	66	17	said	say	VBD
20	66	18	the	the	DT
20	66	19	captain	captain	NN
20	66	20	.	.	.
20	67	1	``	``	``
20	67	2	Right	Right	RB
20	67	3	you	you	PRP
20	67	4	are	be	VBP
20	67	5	,	,	,
20	67	6	Cap'n	Cap'n	NNP
20	67	7	Smollett	Smollett	NNP
20	67	8	,	,	,
20	67	9	''	''	''
20	67	10	replied	reply	VBD
20	67	11	Silver	Silver	NNP
20	67	12	.	.	.
20	68	1	``	``	``
20	68	2	Dooty	Dooty	NNP
20	68	3	is	be	VBZ
20	68	4	dooty	dooty	JJ
20	68	5	,	,	,
20	68	6	to	to	TO
20	68	7	be	be	VB
20	68	8	sure	sure	JJ
20	68	9	.	.	.
20	69	1	Well	Well	RB
20	69	2	,	,	,
20	69	3	now	now	RB
20	69	4	,	,	,
20	69	5	you	you	PRP
20	69	6	look	look	VBP
20	69	7	here	here	RB
20	69	8	,	,	,
20	69	9	that	that	DT
20	69	10	was	be	VBD
20	69	11	a	a	DT
20	69	12	good	good	JJ
20	69	13	lay	lay	NN
20	69	14	of	of	IN
20	69	15	yours	yours	NNS
20	69	16	last	last	JJ
20	69	17	night	night	NN
20	69	18	.	.	.
20	70	1	I	I	PRP
20	70	2	do	do	VBP
20	70	3	n't	n't	RB
20	70	4	deny	deny	VB
20	70	5	it	it	PRP
20	70	6	was	be	VBD
20	70	7	a	a	DT
20	70	8	good	good	JJ
20	70	9	lay	lay	NN
20	70	10	.	.	.
20	71	1	Some	Some	DT
20	71	2	of	of	IN
20	71	3	you	you	PRP
20	71	4	pretty	pretty	VBP
20	71	5	handy	handy	JJ
20	71	6	with	with	IN
20	71	7	a	a	DT
20	71	8	handspike-end	handspike-end	NN
20	71	9	.	.	.
20	72	1	And	And	CC
20	72	2	I	I	PRP
20	72	3	'll	'll	MD
20	72	4	not	not	RB
20	72	5	deny	deny	VB
20	72	6	neither	neither	RB
20	72	7	but	but	CC
20	72	8	what	what	WP
20	72	9	some	some	DT
20	72	10	of	of	IN
20	72	11	my	my	PRP$
20	72	12	people	people	NNS
20	72	13	was	be	VBD
20	72	14	shook	shake	VBN
20	72	15	--	--	:
20	72	16	maybe	maybe	RB
20	72	17	all	all	DT
20	72	18	was	be	VBD
20	72	19	shook	shake	VBN
20	72	20	;	;	:
20	72	21	maybe	maybe	RB
20	72	22	I	I	PRP
20	72	23	was	be	VBD
20	72	24	shook	shake	VBN
20	72	25	myself	myself	PRP
20	72	26	;	;	:
20	72	27	maybe	maybe	RB
20	72	28	that	that	DT
20	72	29	's	's	VBZ
20	72	30	why	why	WRB
20	72	31	I	I	PRP
20	72	32	'm	'm	VBP
20	72	33	here	here	RB
20	72	34	for	for	IN
20	72	35	terms	term	NNS
20	72	36	.	.	.
20	73	1	But	But	CC
20	73	2	you	you	PRP
20	73	3	mark	mark	VBP
20	73	4	me	me	PRP
20	73	5	,	,	,
20	73	6	cap'n	cap'n	NN
20	73	7	,	,	,
20	73	8	it	it	PRP
20	73	9	wo	wo	MD
20	73	10	n't	n't	RB
20	73	11	do	do	VB
20	73	12	twice	twice	RB
20	73	13	,	,	,
20	73	14	by	by	IN
20	73	15	thunder	thunder	NN
20	73	16	!	!	.
20	74	1	We	We	PRP
20	74	2	'll	'll	MD
20	74	3	have	have	VB
20	74	4	to	to	TO
20	74	5	do	do	VB
20	74	6	sentry-go	sentry-go	JJ
20	74	7	,	,	,
20	74	8	and	and	CC
20	74	9	ease	ease	VB
20	74	10	off	off	RP
20	74	11	a	a	DT
20	74	12	point	point	NN
20	74	13	or	or	CC
20	74	14	so	so	RB
20	74	15	on	on	IN
20	74	16	the	the	DT
20	74	17	rum	rum	NN
20	74	18	.	.	.
20	75	1	Maybe	Maybe	RB
20	75	2	you	you	PRP
20	75	3	think	think	VBP
20	75	4	we	we	PRP
20	75	5	were	be	VBD
20	75	6	all	all	PDT
20	75	7	a	a	DT
20	75	8	sheet	sheet	NN
20	75	9	in	in	IN
20	75	10	the	the	DT
20	75	11	wind	wind	NN
20	75	12	's	's	POS
20	75	13	eye	eye	NN
20	75	14	.	.	.
20	76	1	But	But	CC
20	76	2	I'll	I'll	NNP
20	76	3	tell	tell	VBP
20	76	4	you	you	PRP
20	76	5	I	I	PRP
20	76	6	was	be	VBD
20	76	7	sober	sober	VBN
20	76	8	;	;	:
20	76	9	I	I	PRP
20	76	10	was	be	VBD
20	76	11	on'y	on'y	JJ
20	76	12	dog	dog	NN
20	76	13	tired	tire	VBD
20	76	14	;	;	:
20	76	15	and	and	CC
20	76	16	if	if	IN
20	76	17	I	I	PRP
20	76	18	'd	'd	MD
20	76	19	awoke	awake	VB
20	76	20	a	a	DT
20	76	21	second	second	JJ
20	76	22	sooner	sooner	NN
20	76	23	I	I	PRP
20	76	24	'd	'd	MD
20	76	25	'a	'a	VB
20	76	26	'	'	POS
20	76	27	caught	caught	NN
20	76	28	you	you	PRP
20	76	29	at	at	IN
20	76	30	the	the	DT
20	76	31	act	act	NN
20	76	32	,	,	,
20	76	33	I	I	PRP
20	76	34	would	would	MD
20	76	35	.	.	.
20	77	1	He	He	PRP
20	77	2	was	be	VBD
20	77	3	n't	n't	RB
20	77	4	dead	dead	JJ
20	77	5	when	when	WRB
20	77	6	I	I	PRP
20	77	7	got	get	VBD
20	77	8	round	round	RB
20	77	9	to	to	TO
20	77	10	him	him	PRP
20	77	11	,	,	,
20	77	12	not	not	RB
20	77	13	he	he	PRP
20	77	14	.	.	.
20	77	15	''	''	''
20	78	1	``	``	``
20	78	2	Well	Well	RB
20	78	3	?	?	.
20	78	4	''	''	''
20	79	1	says	say	VBZ
20	79	2	Captain	Captain	NNP
20	79	3	Smollett	Smollett	NNP
20	79	4	,	,	,
20	79	5	as	as	RB
20	79	6	cool	cool	JJ
20	79	7	as	a	IN
20	79	8	can	can	MD
20	79	9	be	be	VB
20	79	10	.	.	.
20	80	1	All	All	PDT
20	80	2	that	that	DT
20	80	3	Silver	Silver	NNP
20	80	4	said	say	VBD
20	80	5	was	be	VBD
20	80	6	a	a	DT
20	80	7	riddle	riddle	JJ
20	80	8	to	to	TO
20	80	9	him	him	PRP
20	80	10	,	,	,
20	80	11	but	but	CC
20	80	12	you	you	PRP
20	80	13	would	would	MD
20	80	14	never	never	RB
20	80	15	have	have	VB
20	80	16	guessed	guess	VBN
20	80	17	it	it	PRP
20	80	18	from	from	IN
20	80	19	his	his	PRP$
20	80	20	tone	tone	NN
20	80	21	.	.	.
20	81	1	As	As	IN
20	81	2	for	for	IN
20	81	3	me	me	PRP
20	81	4	,	,	,
20	81	5	I	I	PRP
20	81	6	began	begin	VBD
20	81	7	to	to	TO
20	81	8	have	have	VB
20	81	9	an	an	DT
20	81	10	inkling	inkling	NN
20	81	11	.	.	.
20	82	1	Ben	Ben	NNP
20	82	2	Gunn	Gunn	NNP
20	82	3	's	's	POS
20	82	4	last	last	JJ
20	82	5	words	word	NNS
20	82	6	came	come	VBD
20	82	7	back	back	RB
20	82	8	to	to	TO
20	82	9	my	my	PRP$
20	82	10	mind	mind	NN
20	82	11	.	.	.
20	83	1	I	I	PRP
20	83	2	began	begin	VBD
20	83	3	to	to	TO
20	83	4	suppose	suppose	VB
20	83	5	that	that	IN
20	83	6	he	he	PRP
20	83	7	had	have	VBD
20	83	8	paid	pay	VBN
20	83	9	the	the	DT
20	83	10	buccaneers	buccaneer	NNS
20	83	11	a	a	DT
20	83	12	visit	visit	NN
20	83	13	while	while	IN
20	83	14	they	they	PRP
20	83	15	all	all	DT
20	83	16	lay	lay	VBP
20	83	17	drunk	drunk	NN
20	83	18	together	together	RB
20	83	19	round	round	VBD
20	83	20	their	their	PRP$
20	83	21	fire	fire	NN
20	83	22	,	,	,
20	83	23	and	and	CC
20	83	24	I	I	PRP
20	83	25	reckoned	reckon	VBD
20	83	26	up	up	RP
20	83	27	with	with	IN
20	83	28	glee	glee	NNS
20	83	29	that	that	IN
20	83	30	we	we	PRP
20	83	31	had	have	VBD
20	83	32	only	only	RB
20	83	33	fourteen	fourteen	JJ
20	83	34	enemies	enemy	NNS
20	83	35	to	to	TO
20	83	36	deal	deal	VB
20	83	37	with	with	IN
20	83	38	.	.	.
20	84	1	``	``	``
20	84	2	Well	Well	RB
20	84	3	,	,	,
20	84	4	here	here	RB
20	84	5	it	it	PRP
20	84	6	is	be	VBZ
20	84	7	,	,	,
20	84	8	''	''	''
20	84	9	said	say	VBD
20	84	10	Silver	Silver	NNP
20	84	11	.	.	.
20	85	1	``	``	``
20	85	2	We	We	PRP
20	85	3	want	want	VBP
20	85	4	that	that	IN
20	85	5	treasure	treasure	NN
20	85	6	,	,	,
20	85	7	and	and	CC
20	85	8	we	we	PRP
20	85	9	'll	'll	MD
20	85	10	have	have	VB
20	85	11	it	it	PRP
20	85	12	--	--	:
20	85	13	that	that	DT
20	85	14	's	's	VBZ
20	85	15	our	our	PRP$
20	85	16	point	point	NN
20	85	17	!	!	.
20	86	1	You	You	PRP
20	86	2	would	would	MD
20	86	3	just	just	RB
20	86	4	as	as	RB
20	86	5	soon	soon	RB
20	86	6	save	save	VB
20	86	7	your	your	PRP$
20	86	8	lives	life	NNS
20	86	9	,	,	,
20	86	10	I	I	PRP
20	86	11	reckon	reckon	VBP
20	86	12	;	;	:
20	86	13	and	and	CC
20	86	14	that	that	DT
20	86	15	's	's	VBZ
20	86	16	yours	yours	NNS
20	86	17	.	.	.
20	87	1	You	You	PRP
20	87	2	have	have	VBP
20	87	3	a	a	DT
20	87	4	chart	chart	NN
20	87	5	,	,	,
20	87	6	have	have	VBP
20	87	7	n't	n't	RB
20	87	8	you	you	PRP
20	87	9	?	?	.
20	87	10	''	''	''
20	88	1	``	``	``
20	88	2	That	That	DT
20	88	3	's	's	VBZ
20	88	4	as	as	RB
20	88	5	may	may	MD
20	88	6	be	be	VB
20	88	7	,	,	,
20	88	8	''	''	''
20	88	9	replied	reply	VBD
20	88	10	the	the	DT
20	88	11	captain	captain	NN
20	88	12	.	.	.
20	89	1	``	``	``
20	89	2	Oh	Oh	UH
20	89	3	,	,	,
20	89	4	well	well	UH
20	89	5	,	,	,
20	89	6	you	you	PRP
20	89	7	have	have	VBP
20	89	8	,	,	,
20	89	9	I	I	PRP
20	89	10	know	know	VBP
20	89	11	that	that	DT
20	89	12	,	,	,
20	89	13	''	''	''
20	89	14	returned	return	VBD
20	89	15	Long	Long	NNP
20	89	16	John	John	NNP
20	89	17	.	.	.
20	90	1	``	``	``
20	90	2	You	You	PRP
20	90	3	need	need	VBP
20	90	4	n't	n't	RB
20	90	5	be	be	VB
20	90	6	so	so	RB
20	90	7	husky	husky	JJ
20	90	8	with	with	IN
20	90	9	a	a	DT
20	90	10	man	man	NN
20	90	11	;	;	:
20	90	12	there	there	EX
20	90	13	ai	ai	VBP
20	90	14	n't	n't	RB
20	90	15	a	a	DT
20	90	16	particle	particle	NN
20	90	17	of	of	IN
20	90	18	service	service	NN
20	90	19	in	in	IN
20	90	20	that	that	DT
20	90	21	,	,	,
20	90	22	and	and	CC
20	90	23	you	you	PRP
20	90	24	may	may	MD
20	90	25	lay	lay	VB
20	90	26	to	to	TO
20	90	27	it	it	PRP
20	90	28	.	.	.
20	91	1	What	What	WP
20	91	2	I	I	PRP
20	91	3	mean	mean	VBP
20	91	4	is	be	VBZ
20	91	5	,	,	,
20	91	6	we	we	PRP
20	91	7	want	want	VBP
20	91	8	your	your	PRP$
20	91	9	chart	chart	NN
20	91	10	.	.	.
20	92	1	Now	Now	RB
20	92	2	,	,	,
20	92	3	I	I	PRP
20	92	4	never	never	RB
20	92	5	meant	mean	VBP
20	92	6	you	you	PRP
20	92	7	no	no	DT
20	92	8	harm	harm	NN
20	92	9	,	,	,
20	92	10	myself	myself	PRP
20	92	11	.	.	.
20	92	12	''	''	''
20	93	1	``	``	``
20	93	2	That	That	DT
20	93	3	wo	wo	MD
20	93	4	n't	n't	RB
20	93	5	do	do	VB
20	93	6	with	with	IN
20	93	7	me	me	PRP
20	93	8	,	,	,
20	93	9	my	my	PRP$
20	93	10	man	man	NN
20	93	11	,	,	,
20	93	12	''	''	''
20	93	13	interrupted	interrupt	VBD
20	93	14	the	the	DT
20	93	15	captain	captain	NN
20	93	16	.	.	.
20	94	1	``	``	``
20	94	2	We	We	PRP
20	94	3	know	know	VBP
20	94	4	exactly	exactly	RB
20	94	5	what	what	WP
20	94	6	you	you	PRP
20	94	7	meant	mean	VBP
20	94	8	to	to	TO
20	94	9	do	do	VB
20	94	10	,	,	,
20	94	11	and	and	CC
20	94	12	we	we	PRP
20	94	13	do	do	VBP
20	94	14	n't	n't	RB
20	94	15	care	care	VB
20	94	16	;	;	:
20	94	17	for	for	IN
20	94	18	now	now	RB
20	94	19	,	,	,
20	94	20	you	you	PRP
20	94	21	see	see	VBP
20	94	22	,	,	,
20	94	23	you	you	PRP
20	94	24	ca	ca	MD
20	94	25	n't	n't	RB
20	94	26	do	do	VB
20	94	27	it	it	PRP
20	94	28	.	.	.
20	94	29	''	''	''
20	95	1	And	And	CC
20	95	2	the	the	DT
20	95	3	captain	captain	NN
20	95	4	looked	look	VBD
20	95	5	at	at	IN
20	95	6	him	him	PRP
20	95	7	calmly	calmly	RB
20	95	8	,	,	,
20	95	9	and	and	CC
20	95	10	proceeded	proceed	VBD
20	95	11	to	to	TO
20	95	12	fill	fill	VB
20	95	13	a	a	DT
20	95	14	pipe	pipe	NN
20	95	15	.	.	.
20	96	1	``	``	``
20	96	2	If	If	IN
20	96	3	Abe	Abe	NNP
20	96	4	Gray	Gray	NNP
20	96	5	--	--	:
20	96	6	''	''	''
20	96	7	Silver	Silver	NNP
20	96	8	broke	break	VBD
20	96	9	out	out	RP
20	96	10	.	.	.
20	97	1	``	``	``
20	97	2	Avast	Avast	JJS
20	97	3	there	there	EX
20	97	4	!	!	.
20	97	5	''	''	''
20	98	1	cried	cried	JJ
20	98	2	Mr.	Mr.	NNP
20	98	3	Smollett	Smollett	NNP
20	98	4	.	.	.
20	99	1	``	``	``
20	99	2	Gray	Gray	NNP
20	99	3	told	tell	VBD
20	99	4	me	me	PRP
20	99	5	nothing	nothing	NN
20	99	6	,	,	,
20	99	7	and	and	CC
20	99	8	I	I	PRP
20	99	9	asked	ask	VBD
20	99	10	him	him	PRP
20	99	11	nothing	nothing	NN
20	99	12	;	;	:
20	99	13	and	and	CC
20	99	14	what	what	WP
20	99	15	's	's	VBZ
20	99	16	more	more	JJR
20	99	17	,	,	,
20	99	18	I	I	PRP
20	99	19	would	would	MD
20	99	20	see	see	VB
20	99	21	you	you	PRP
20	99	22	and	and	CC
20	99	23	him	him	PRP
20	99	24	and	and	CC
20	99	25	this	this	DT
20	99	26	whole	whole	JJ
20	99	27	island	island	NN
20	99	28	blown	blow	VBN
20	99	29	clean	clean	JJ
20	99	30	out	out	IN
20	99	31	of	of	IN
20	99	32	the	the	DT
20	99	33	water	water	NN
20	99	34	into	into	IN
20	99	35	blazes	blaze	NNS
20	99	36	first	first	RB
20	99	37	.	.	.
20	100	1	So	So	IN
20	100	2	there	there	EX
20	100	3	's	's	POS
20	100	4	my	my	PRP$
20	100	5	mind	mind	NN
20	100	6	for	for	IN
20	100	7	you	you	PRP
20	100	8	,	,	,
20	100	9	my	my	PRP$
20	100	10	man	man	NN
20	100	11	,	,	,
20	100	12	on	on	IN
20	100	13	that	that	DT
20	100	14	.	.	.
20	100	15	''	''	''
20	101	1	This	This	DT
20	101	2	little	little	JJ
20	101	3	whiff	whiff	NN
20	101	4	of	of	IN
20	101	5	temper	temper	NN
20	101	6	seemed	seem	VBD
20	101	7	to	to	TO
20	101	8	cool	cool	VB
20	101	9	Silver	Silver	NNP
20	101	10	down	down	RB
20	101	11	.	.	.
20	102	1	He	He	PRP
20	102	2	had	have	VBD
20	102	3	been	be	VBN
20	102	4	growing	grow	VBG
20	102	5	nettled	nettle	VBN
20	102	6	before	before	IN
20	102	7	,	,	,
20	102	8	but	but	CC
20	102	9	now	now	RB
20	102	10	he	he	PRP
20	102	11	pulled	pull	VBD
20	102	12	himself	himself	PRP
20	102	13	together	together	RB
20	102	14	.	.	.
20	103	1	``	``	``
20	103	2	Like	Like	IN
20	103	3	enough	enough	RB
20	103	4	,	,	,
20	103	5	''	''	''
20	103	6	said	say	VBD
20	103	7	he	he	PRP
20	103	8	.	.	.
20	104	1	``	``	``
20	104	2	I	I	PRP
20	104	3	would	would	MD
20	104	4	set	set	VB
20	104	5	no	no	DT
20	104	6	limits	limit	NNS
20	104	7	to	to	TO
20	104	8	what	what	WP
20	104	9	gentlemen	gentleman	NNS
20	104	10	might	might	MD
20	104	11	consider	consider	VB
20	104	12	shipshape	shipshape	NN
20	104	13	,	,	,
20	104	14	or	or	CC
20	104	15	might	might	MD
20	104	16	not	not	RB
20	104	17	,	,	,
20	104	18	as	a	IN
20	104	19	the	the	DT
20	104	20	case	case	NN
20	104	21	were	be	VBD
20	104	22	.	.	.
20	105	1	And	And	CC
20	105	2	,	,	,
20	105	3	seein	seein	RB
20	105	4	'	'	POS
20	105	5	as	a	IN
20	105	6	how	how	WRB
20	105	7	you	you	PRP
20	105	8	are	be	VBP
20	105	9	about	about	IN
20	105	10	to	to	TO
20	105	11	take	take	VB
20	105	12	a	a	DT
20	105	13	pipe	pipe	NN
20	105	14	,	,	,
20	105	15	cap'n	cap'n	NN
20	105	16	,	,	,
20	105	17	I	I	PRP
20	105	18	'll	'll	MD
20	105	19	make	make	VB
20	105	20	so	so	RB
20	105	21	free	free	JJ
20	105	22	as	a	IN
20	105	23	do	do	JJ
20	105	24	likewise	likewise	NN
20	105	25	.	.	.
20	105	26	''	''	''
20	106	1	And	And	CC
20	106	2	he	he	PRP
20	106	3	filled	fill	VBD
20	106	4	a	a	DT
20	106	5	pipe	pipe	NN
20	106	6	and	and	CC
20	106	7	lighted	light	VBD
20	106	8	it	it	PRP
20	106	9	;	;	:
20	106	10	and	and	CC
20	106	11	the	the	DT
20	106	12	two	two	CD
20	106	13	men	men	NNS
20	106	14	sat	sit	VBD
20	106	15	silently	silently	RB
20	106	16	smoking	smoke	VBG
20	106	17	for	for	IN
20	106	18	quite	quite	RB
20	106	19	a	a	DT
20	106	20	while	while	NN
20	106	21	,	,	,
20	106	22	now	now	RB
20	106	23	looking	look	VBG
20	106	24	each	each	DT
20	106	25	other	other	JJ
20	106	26	in	in	IN
20	106	27	the	the	DT
20	106	28	face	face	NN
20	106	29	,	,	,
20	106	30	now	now	RB
20	106	31	stopping	stop	VBG
20	106	32	their	their	PRP$
20	106	33	tobacco	tobacco	NN
20	106	34	,	,	,
20	106	35	now	now	RB
20	106	36	leaning	lean	VBG
20	106	37	forward	forward	RB
20	106	38	to	to	TO
20	106	39	spit	spit	VB
20	106	40	.	.	.
20	107	1	It	It	PRP
20	107	2	was	be	VBD
20	107	3	as	as	RB
20	107	4	good	good	JJ
20	107	5	as	a	IN
20	107	6	the	the	DT
20	107	7	play	play	NN
20	107	8	to	to	TO
20	107	9	see	see	VB
20	107	10	them	them	PRP
20	107	11	.	.	.
20	108	1	``	``	``
20	108	2	Now	Now	RB
20	108	3	,	,	,
20	108	4	''	''	''
20	108	5	resumed	resume	VBD
20	108	6	Silver	Silver	NNP
20	108	7	,	,	,
20	108	8	``	``	``
20	108	9	here	here	RB
20	108	10	it	it	PRP
20	108	11	is	be	VBZ
20	108	12	.	.	.
20	109	1	You	You	PRP
20	109	2	give	give	VBP
20	109	3	us	u	PRP
20	109	4	the	the	DT
20	109	5	chart	chart	NN
20	109	6	to	to	TO
20	109	7	get	get	VB
20	109	8	the	the	DT
20	109	9	treasure	treasure	NN
20	109	10	by	by	IN
20	109	11	,	,	,
20	109	12	and	and	CC
20	109	13	drop	drop	NN
20	109	14	shooting	shoot	VBG
20	109	15	poor	poor	JJ
20	109	16	seamen	seaman	NNS
20	109	17	,	,	,
20	109	18	and	and	CC
20	109	19	stoving	stoving	VBG
20	109	20	of	of	IN
20	109	21	their	their	PRP$
20	109	22	heads	head	NNS
20	109	23	in	in	IN
20	109	24	while	while	IN
20	109	25	asleep	asleep	NN
20	109	26	.	.	.
20	110	1	You	You	PRP
20	110	2	do	do	VBP
20	110	3	that	that	DT
20	110	4	and	and	CC
20	110	5	we	we	PRP
20	110	6	'll	'll	MD
20	110	7	offer	offer	VB
20	110	8	you	you	PRP
20	110	9	a	a	DT
20	110	10	choice	choice	NN
20	110	11	.	.	.
20	111	1	Either	Either	CC
20	111	2	you	you	PRP
20	111	3	come	come	VBP
20	111	4	aboard	aboard	RB
20	111	5	along	along	IN
20	111	6	of	of	IN
20	111	7	us	u	PRP
20	111	8	,	,	,
20	111	9	once	once	RB
20	111	10	the	the	DT
20	111	11	treasure	treasure	NN
20	111	12	shipped	ship	VBN
20	111	13	,	,	,
20	111	14	and	and	CC
20	111	15	then	then	RB
20	111	16	I	I	PRP
20	111	17	'll	'll	MD
20	111	18	give	give	VB
20	111	19	you	you	PRP
20	111	20	my	my	PRP$
20	111	21	affy-davy	affy-davy	JJ
20	111	22	,	,	,
20	111	23	upon	upon	IN
20	111	24	my	my	PRP$
20	111	25	word	word	NN
20	111	26	of	of	IN
20	111	27	honor	honor	NN
20	111	28	,	,	,
20	111	29	to	to	TO
20	111	30	clap	clap	VB
20	111	31	you	you	PRP
20	111	32	somewhere	somewhere	RB
20	111	33	safe	safe	JJ
20	111	34	ashore	ashore	NN
20	111	35	.	.	.
20	112	1	Or	Or	CC
20	112	2	,	,	,
20	112	3	if	if	IN
20	112	4	that	that	DT
20	112	5	ai	ai	VBP
20	112	6	n't	n't	RB
20	112	7	to	to	TO
20	112	8	your	your	PRP$
20	112	9	fancy	fancy	NN
20	112	10	,	,	,
20	112	11	some	some	DT
20	112	12	of	of	IN
20	112	13	my	my	PRP$
20	112	14	hands	hand	NNS
20	112	15	being	be	VBG
20	112	16	rough	rough	JJ
20	112	17	,	,	,
20	112	18	and	and	CC
20	112	19	having	have	VBG
20	112	20	old	old	JJ
20	112	21	scores	score	NNS
20	112	22	,	,	,
20	112	23	on	on	IN
20	112	24	account	account	NN
20	112	25	of	of	IN
20	112	26	hazing	hazing	NN
20	112	27	,	,	,
20	112	28	then	then	RB
20	112	29	you	you	PRP
20	112	30	can	can	MD
20	112	31	stay	stay	VB
20	112	32	here	here	RB
20	112	33	,	,	,
20	112	34	you	you	PRP
20	112	35	can	can	MD
20	112	36	.	.	.
20	113	1	We	We	PRP
20	113	2	'll	'll	MD
20	113	3	divide	divide	VB
20	113	4	stores	store	NNS
20	113	5	with	with	IN
20	113	6	you	you	PRP
20	113	7	,	,	,
20	113	8	man	man	NN
20	113	9	for	for	IN
20	113	10	man	man	NN
20	113	11	;	;	:
20	113	12	and	and	CC
20	113	13	I	I	PRP
20	113	14	'll	'll	MD
20	113	15	give	give	VB
20	113	16	my	my	PRP$
20	113	17	affy-davy	affy-davy	JJ
20	113	18	,	,	,
20	113	19	as	a	IN
20	113	20	before	before	RB
20	113	21	,	,	,
20	113	22	to	to	TO
20	113	23	speak	speak	VB
20	113	24	the	the	DT
20	113	25	first	first	JJ
20	113	26	ship	ship	NN
20	113	27	I	I	PRP
20	113	28	sight	sight	VBD
20	113	29	,	,	,
20	113	30	and	and	CC
20	113	31	send	send	VBP
20	113	32	'em	'em	PRP
20	113	33	here	here	RB
20	113	34	to	to	TO
20	113	35	pick	pick	VB
20	113	36	you	you	PRP
20	113	37	up	up	RP
20	113	38	.	.	.
20	114	1	Now	Now	RB
20	114	2	you	you	PRP
20	114	3	'll	'll	MD
20	114	4	own	own	VB
20	114	5	that	that	DT
20	114	6	's	's	VBZ
20	114	7	talking	talk	VBG
20	114	8	.	.	.
20	115	1	Handsomer	Handsomer	NNP
20	115	2	you	you	PRP
20	115	3	couldn't	couldn't	VBP
20	115	4	look	look	VB
20	115	5	to	to	TO
20	115	6	get	get	VB
20	115	7	,	,	,
20	115	8	not	not	RB
20	115	9	you	you	PRP
20	115	10	.	.	.
20	116	1	And	And	CC
20	116	2	I	I	PRP
20	116	3	hope	hope	VBP
20	116	4	''	''	''
20	116	5	--	--	:
20	116	6	raising	raise	VBG
20	116	7	his	his	PRP$
20	116	8	voice	voice	NN
20	116	9	--	--	:
20	116	10	''	''	''
20	116	11	that	that	IN
20	116	12	all	all	DT
20	116	13	hands	hand	NNS
20	116	14	in	in	IN
20	116	15	this	this	DT
20	116	16	here	here	RB
20	116	17	blockhouse	blockhouse	NN
20	116	18	will	will	MD
20	116	19	overhaul	overhaul	VB
20	116	20	my	my	PRP$
20	116	21	words	word	NNS
20	116	22	,	,	,
20	116	23	for	for	IN
20	116	24	what	what	WP
20	116	25	is	be	VBZ
20	116	26	spoke	speak	VBN
