#ChapterID	SentenceID	TokenID	Token	Lemma	POS
8	280	3	into	into	IN
8	280	4	noisy	noisy	JJ
8	280	5	laughter	laughter	NN
8	280	6	and	and	CC
8	280	7	took	take	VBD
8	280	8	more	more	JJR
8	280	9	fruit	fruit	NN
8	280	10	.	.	.
8	281	1	``	``	``
8	281	2	He	He	PRP
8	281	3	might	might	MD
8	281	4	be	be	VB
8	281	5	.	.	.
8	281	6	''	''	''
8	282	1	He	He	PRP
8	282	2	gulped	gulp	VBD
8	282	3	his	his	PRP$
8	282	4	mouthful	mouthful	NN
8	282	5	.	.	.
8	283	1	``	``	``
8	283	2	He	He	PRP
8	283	3	's	's	VBZ
8	283	4	cracked	crack	VBN
8	283	5	.	.	.
8	283	6	''	''	''
8	284	1	Simon	Simon	NNP
8	284	2	had	have	VBD
8	284	3	passed	pass	VBN
8	284	4	through	through	IN
8	284	5	the	the	DT
8	284	6	area	area	NN
8	284	7	of	of	IN
8	284	8	fruit	fruit	NN
8	284	9	trees	tree	NNS
8	284	10	but	but	CC
8	284	11	today	today	NN
8	284	12	the	the	DT
8	284	13	littluns	littluns	NN
8	284	14	had	have	VBD
8	284	15	been	be	VBN
8	284	16	too	too	RB
8	284	17	busy	busy	JJ
8	284	18	with	with	IN
8	284	19	the	the	DT
8	284	20	fire	fire	NN
8	284	21	on	on	IN
8	284	22	the	the	DT
8	284	23	beach	beach	NN
8	284	24	and	and	CC
8	284	25	they	they	PRP
8	284	26	had	have	VBD
8	284	27	not	not	RB
8	284	28	pursued	pursue	VBN
8	284	29	him	him	PRP
8	284	30	there	there	RB
8	284	31	.	.	.
8	285	1	He	He	PRP
8	285	2	went	go	VBD
8	285	3	on	on	IN
8	285	4	among	among	IN
8	285	5	the	the	DT
8	285	6	creepers	creeper	NNS
8	285	7	until	until	IN
8	285	8	he	he	PRP
8	285	9	reached	reach	VBD
8	285	10	the	the	DT
8	285	11	great	great	JJ
8	285	12	mat	mat	NN
8	285	13	that	that	WDT
8	285	14	was	be	VBD
8	285	15	woven	weave	VBN
8	285	16	by	by	IN
8	285	17	the	the	DT
8	285	18	open	open	JJ
8	285	19	space	space	NN
8	285	20	and	and	CC
8	285	21	crawled	crawl	VBD
8	285	22	inside	inside	RB
8	285	23	.	.	.
8	286	1	Beyond	Beyond	IN
8	286	2	the	the	DT
8	286	3	screen	screen	NN
8	286	4	of	of	IN
8	286	5	leaves	leave	VBZ
8	286	6	the	the	DT
8	286	7	sunlight	sunlight	NN
8	286	8	pelted	pelt	VBD
8	286	9	down	down	RB
8	286	10	and	and	CC
8	286	11	the	the	DT
8	286	12	butterflies	butterfly	NNS
8	286	13	danced	dance	VBN
8	286	14	in	in	IN
8	286	15	the	the	DT
8	286	16	middle	middle	JJ
8	286	17	their	their	PRP$
8	286	18	unending	unending	JJ
8	286	19	dance	dance	NN
8	286	20	.	.	.
8	287	1	He	He	PRP
8	287	2	knelt	kneel	VBD
8	287	3	down	down	RB
8	287	4	and	and	CC
8	287	5	the	the	DT
8	287	6	arrow	arrow	NN
8	287	7	of	of	IN
8	287	8	the	the	DT
8	287	9	sun	sun	NN
8	287	10	fell	fell	VBD
8	287	11	on	on	IN
8	287	12	him	him	PRP
8	287	13	.	.	.
8	288	1	That	That	DT
8	288	2	other	other	JJ
8	288	3	time	time	NN
8	288	4	the	the	DT
8	288	5	air	air	NN
8	288	6	had	have	VBD
8	288	7	seemed	seem	VBN
8	288	8	to	to	TO
8	288	9	vibrate	vibrate	VB
8	288	10	with	with	IN
8	288	11	heat	heat	NN
8	288	12	;	;	:
8	288	13	but	but	CC
8	288	14	now	now	RB
8	288	15	it	it	PRP
8	288	16	threatened	threaten	VBD
8	288	17	.	.	.
8	289	1	Soon	Soon	RB
8	289	2	the	the	DT
8	289	3	sweat	sweat	NN
8	289	4	was	be	VBD
8	289	5	running	run	VBG
8	289	6	from	from	IN
8	289	7	his	his	PRP$
8	289	8	long	long	JJ
8	289	9	coarse	coarse	JJ
8	289	10	hair	hair	NN
8	289	11	.	.	.
8	290	1	He	He	PRP
8	290	2	shifted	shift	VBD
8	290	3	restlessly	restlessly	RB
8	290	4	but	but	CC
8	290	5	there	there	EX
8	290	6	was	be	VBD
8	290	7	no	no	DT
8	290	8	avoiding	avoid	VBG
8	290	9	the	the	DT
8	290	10	sun	sun	NN
8	290	11	.	.	.
8	291	1	Presently	Presently	RB
8	291	2	he	he	PRP
8	291	3	was	be	VBD
8	291	4	thirsty	thirsty	JJ
8	291	5	,	,	,
8	291	6	and	and	CC
8	291	7	then	then	RB
8	291	8	very	very	RB
8	291	9	thirsty	thirsty	JJ
8	291	10	.	.	.
8	292	1	He	He	PRP
8	292	2	continued	continue	VBD
8	292	3	to	to	TO
8	292	4	sit	sit	VB
8	292	5	.	.	.
8	293	1	Far	Far	NNP
8	293	2	off	off	RB
8	293	3	along	along	IN
8	293	4	the	the	DT
8	293	5	beach	beach	NN
8	293	6	,	,	,
8	293	7	Jack	Jack	NNP
8	293	8	was	be	VBD
8	293	9	standing	stand	VBG
8	293	10	before	before	IN
8	293	11	a	a	DT
8	293	12	small	small	JJ
8	293	13	group	group	NN
8	293	14	of	of	IN
8	293	15	boys	boy	NNS
8	293	16	.	.	.
8	294	1	He	He	PRP
8	294	2	was	be	VBD
8	294	3	looking	look	VBG
8	294	4	brilliantly	brilliantly	RB
8	294	5	happy	happy	JJ
8	294	6	.	.	.
8	295	1	``	``	``
8	295	2	Hunting	Hunting	NN
8	295	3	,	,	,
8	295	4	''	''	''
8	295	5	he	he	PRP
8	295	6	said	say	VBD
8	295	7	.	.	.
8	296	1	He	He	PRP
8	296	2	sized	size	VBD
8	296	3	them	them	PRP
8	296	4	up	up	RP
8	296	5	.	.	.
8	297	1	Each	Each	DT
8	297	2	of	of	IN
8	297	3	them	them	PRP
8	297	4	wore	wear	VBP
8	297	5	the	the	DT
8	297	6	remains	remains	NNS
8	297	7	of	of	IN
8	297	8	a	a	DT
8	297	9	black	black	JJ
8	297	10	cap	cap	NN
8	297	11	and	and	CC
8	297	12	ages	age	NNS
8	297	13	ago	ago	IN
8	297	14	they	they	PRP
8	297	15	had	have	VBD
8	297	16	stood	stand	VBN
8	297	17	in	in	IN
8	297	18	two	two	CD
8	297	19	demure	demure	NN
8	297	20	rows	row	NNS
8	297	21	and	and	CC
8	297	22	their	their	PRP$
8	297	23	voices	voice	NNS
8	297	24	had	have	VBD
8	297	25	been	be	VBN
8	297	26	the	the	DT
8	297	27	song	song	NN
8	297	28	of	of	IN
8	297	29	angels	angel	NNS
8	297	30	.	.	.
8	298	1	``	``	``
8	298	2	We	We	PRP
8	298	3	'll	'll	MD
8	298	4	hunt	hunt	VB
8	298	5	.	.	.
8	299	1	I	I	PRP
8	299	2	'm	'm	VBP
8	299	3	going	go	VBG
8	299	4	to	to	TO
8	299	5	be	be	VB
8	299	6	chief	chief	JJ
8	299	7	.	.	.
8	299	8	''	''	''
8	300	1	They	They	PRP
8	300	2	nodded	nod	VBD
8	300	3	,	,	,
8	300	4	and	and	CC
8	300	5	the	the	DT
8	300	6	crisis	crisis	NN
8	300	7	passed	pass	VBD
8	300	8	easily	easily	RB
8	300	9	.	.	.
8	301	1	``	``	``
8	301	2	And	And	CC
8	301	3	then	then	RB
8	301	4	--	--	:
8	301	5	about	about	IN
8	301	6	the	the	DT
8	301	7	beast	beast	NN
8	301	8	.	.	.
8	301	9	''	''	''
8	302	1	They	They	PRP
8	302	2	moved	move	VBD
8	302	3	,	,	,
8	302	4	looked	look	VBD
8	302	5	at	at	IN
8	302	6	the	the	DT
8	302	7	forest	forest	NN
8	302	8	.	.	.
8	303	1	``	``	``
8	303	2	I	I	PRP
8	303	3	say	say	VBP
8	303	4	this	this	DT
8	303	5	.	.	.
8	304	1	We	We	PRP
8	304	2	are	be	VBP
8	304	3	n't	n't	RB
8	304	4	going	go	VBG
8	304	5	to	to	TO
8	304	6	bother	bother	VB
8	304	7	about	about	IN
8	304	8	the	the	DT
8	304	9	beast	beast	NN
8	304	10	.	.	.
8	304	11	''	''	''
8	305	1	He	He	PRP
8	305	2	nodded	nod	VBD
8	305	3	at	at	IN
8	305	4	them	them	PRP
8	305	5	.	.	.
8	306	1	``	``	``
8	306	2	We	We	PRP
8	306	3	're	're	VBP
8	306	4	going	go	VBG
8	306	5	to	to	TO
8	306	6	forget	forget	VB
8	306	7	the	the	DT
8	306	8	beast	beast	NN
8	306	9	.	.	.
8	306	10	''	''	''
8	307	1	``	``	``
8	307	2	That	That	DT
8	307	3	's	's	VBZ
8	307	4	right	right	JJ
8	307	5	!	!	.
8	307	6	''	''	''
8	308	1	``	``	``
8	308	2	Yes	Yes	UH
8	308	3	!	!	.
8	308	4	''	''	''
8	309	1	``	``	``
8	309	2	Forget	Forget	VB
8	309	3	the	the	DT
8	309	4	beast	beast	NN
8	309	5	!	!	.
8	309	6	''	''	''
8	310	1	If	If	IN
8	310	2	Jack	Jack	NNP
8	310	3	was	be	VBD
8	310	4	astonished	astonish	VBN
8	310	5	by	by	IN
8	310	6	their	their	PRP$
8	310	7	fervor	fervor	NN
8	310	8	he	he	PRP
8	310	9	did	do	VBD
8	310	10	not	not	RB
8	310	11	show	show	VB
8	310	12	it	it	PRP
8	310	13	.	.	.
8	311	1	``	``	``
8	311	2	And	And	CC
8	311	3	another	another	DT
8	311	4	thing	thing	NN
8	311	5	.	.	.
8	312	1	We	We	PRP
8	312	2	sha	sha	VBP
8	312	3	n't	n't	RB
8	312	4	dream	dream	VB
8	312	5	so	so	RB
8	312	6	much	much	JJ
8	312	7	down	down	IN
8	312	8	here	here	RB
8	312	9	.	.	.
8	313	1	This	This	DT
8	313	2	is	be	VBZ
8	313	3	near	near	IN
8	313	4	the	the	DT
8	313	5	end	end	NN
8	313	6	of	of	IN
8	313	7	the	the	DT
8	313	8	island	island	NN
8	313	9	.	.	.
8	313	10	''	''	''
8	314	1	They	They	PRP
8	314	2	agreed	agree	VBD
8	314	3	passionately	passionately	RB
8	314	4	out	out	IN
8	314	5	of	of	IN
8	314	6	the	the	DT
8	314	7	depths	depth	NNS
8	314	8	of	of	IN
8	314	9	their	their	PRP$
8	314	10	tormented	tormented	JJ
8	314	11	private	private	JJ
8	314	12	lives	life	NNS
8	314	13	.	.	.
8	315	1	``	``	``
8	315	2	Now	Now	RB
8	315	3	listen	listen	VBZ
8	315	4	.	.	.
8	316	1	We	We	PRP
8	316	2	might	might	MD
8	316	3	go	go	VB
8	316	4	later	later	RB
8	316	5	to	to	TO
8	316	6	the	the	DT
8	316	7	castle	castle	NN
8	316	8	rock	rock	NN
8	316	9	.	.	.
8	317	1	But	But	CC
8	317	2	now	now	RB
8	317	3	I	I	PRP
8	317	4	'm	'm	VBP
8	317	5	going	go	VBG
8	317	6	to	to	TO
8	317	7	get	get	VB
8	317	8	more	more	JJR
8	317	9	of	of	IN
8	317	10	the	the	DT
8	317	11	biguns	biguns	NNS
8	317	12	away	away	RB
8	317	13	from	from	IN
8	317	14	the	the	DT
8	317	15	conch	conch	NN
8	317	16	and	and	CC
8	317	17	all	all	DT
8	317	18	that	that	DT
8	317	19	.	.	.
8	318	1	We	We	PRP
8	318	2	'll	'll	MD
8	318	3	kill	kill	VB
8	318	4	a	a	DT
8	318	5	pig	pig	NN
8	318	6	and	and	CC
8	318	7	give	give	VB
8	318	8	a	a	DT
8	318	9	feast	feast	NN
8	318	10	.	.	.
8	318	11	''	''	''
8	319	1	He	He	PRP
8	319	2	paused	pause	VBD
8	319	3	and	and	CC
8	319	4	went	go	VBD
8	319	5	on	on	IN
8	319	6	more	more	RBR
8	319	7	slowly	slowly	RB
8	319	8	.	.	.
8	320	1	``	``	``
8	320	2	And	And	CC
8	320	3	about	about	IN
8	320	4	the	the	DT
8	320	5	beast	beast	NN
8	320	6	.	.	.
8	321	1	When	When	WRB
8	321	2	we	we	PRP
8	321	3	kill	kill	VBP
8	321	4	we	we	PRP
8	321	5	'll	'll	MD
8	321	6	leave	leave	VB
8	321	7	some	some	DT
8	321	8	of	of	IN
8	321	9	the	the	DT
8	321	10	kill	kill	NN
8	321	11	for	for	IN
8	321	12	it	it	PRP
8	321	13	.	.	.
8	322	1	Then	Then	RB
8	322	2	it	it	PRP
8	322	3	wo	wo	MD
8	322	4	n't	n't	RB
8	322	5	bother	bother	VB
8	322	6	us	u	PRP
8	322	7	,	,	,
8	322	8	maybe	maybe	RB
8	322	9	.	.	.
8	322	10	''	''	''
8	323	1	He	He	PRP
8	323	2	stood	stand	VBD
8	323	3	up	up	RP
8	323	4	abruptly	abruptly	RB
8	323	5	.	.	.
8	324	1	``	``	``
8	324	2	We	We	PRP
8	324	3	'll	'll	MD
8	324	4	go	go	VB
8	324	5	into	into	IN
8	324	6	the	the	DT
8	324	7	forest	forest	NN
8	324	8	now	now	RB
8	324	9	and	and	CC
8	324	10	hunt	hunt	NN
8	324	11	.	.	.
8	324	12	''	''	''
8	325	1	He	He	PRP
8	325	2	turned	turn	VBD
8	325	3	and	and	CC
8	325	4	trotted	trot	VBD
8	325	5	away	away	RB
8	325	6	and	and	CC
8	325	7	after	after	IN
8	325	8	a	a	DT
8	325	9	moment	moment	NN
8	325	10	they	they	PRP
8	325	11	followed	follow	VBD
8	325	12	him	him	PRP
8	325	13	obediently	obediently	RB
8	325	14	.	.	.
8	326	1	They	They	PRP
8	326	2	spread	spread	VBP
8	326	3	out	out	RP
8	326	4	,	,	,
8	326	5	nervously	nervously	RB
8	326	6	,	,	,
8	326	7	in	in	IN
8	326	8	the	the	DT
8	326	9	forest	forest	NN
8	326	10	.	.	.
8	327	1	Almost	Almost	RB
8	327	2	at	at	IN
8	327	3	once	once	RB
8	327	4	Jack	Jack	NNP
8	327	5	found	find	VBD
8	327	6	the	the	DT
8	327	7	dung	dung	NN
8	327	8	and	and	CC
8	327	9	scattered	scattered	JJ
8	327	10	roots	root	NNS
8	327	11	that	that	IN
8	327	12	told	tell	VBD
8	327	13	of	of	IN
8	327	14	pig	pig	NN
8	327	15	and	and	CC
8	327	16	soon	soon	RB
8	327	17	the	the	DT
8	327	18	track	track	NN
8	327	19	was	be	VBD
8	327	20	fresh	fresh	JJ
8	327	21	.	.	.
8	328	1	Jack	Jack	NNP
8	328	2	signaled	signal	VBD
8	328	3	the	the	DT
8	328	4	rest	rest	NN
8	328	5	of	of	IN
8	328	6	the	the	DT
8	328	7	hunt	hunt	NN
8	328	8	to	to	TO
8	328	9	be	be	VB
8	328	10	quiet	quiet	JJ
8	328	11	and	and	CC
8	328	12	went	go	VBD
8	328	13	forward	forward	RB
8	328	14	by	by	IN
8	328	15	himself	himself	PRP
8	328	16	.	.	.
8	329	1	He	He	PRP
8	329	2	was	be	VBD
8	329	3	happy	happy	JJ
8	329	4	and	and	CC
8	329	5	wore	wear	VBD
8	329	6	the	the	DT
8	329	7	damp	damp	JJ
8	329	8	darkness	darkness	NN
8	329	9	of	of	IN
8	329	10	the	the	DT
8	329	11	forest	forest	JJS
8	329	12	like	like	IN
8	329	13	his	his	PRP$
8	329	14	old	old	JJ
8	329	15	clothes	clothes	NNS
8	329	16	.	.	.
8	330	1	He	He	PRP
8	330	2	crept	creep	VBD
8	330	3	down	down	RP
8	330	4	a	a	DT
8	330	5	slope	slope	NN
8	330	6	to	to	TO
8	330	7	rocks	rock	NNS
8	330	8	and	and	CC
8	330	9	scattered	scatter	VBN
8	330	10	trees	tree	NNS
8	330	11	by	by	IN
8	330	12	the	the	DT
8	330	13	sea	sea	NN
8	330	14	.	.	.
8	331	1	The	The	DT
8	331	2	pigs	pig	NNS
8	331	3	lay	lay	VBD
8	331	4	,	,	,
8	331	5	bloated	bloat	VBD
8	331	6	bags	bag	NNS
8	331	7	of	of	IN
8	331	8	fat	fat	NN
8	331	9	,	,	,
8	331	10	sensuously	sensuously	RB
8	331	11	enjoying	enjoy	VBG
8	331	12	the	the	DT
8	331	13	shadows	shadow	NNS
8	331	14	under	under	IN
8	331	15	the	the	DT
8	331	16	trees	tree	NNS
8	331	17	.	.	.
8	332	1	There	There	EX
8	332	2	was	be	VBD
8	332	3	no	no	DT
8	332	4	wind	wind	NN
8	332	5	and	and	CC
8	332	6	they	they	PRP
8	332	7	were	be	VBD
8	332	8	unsuspicious	unsuspicious	JJ
8	332	9	;	;	:
8	332	10	and	and	CC
8	332	11	practice	practice	NN
8	332	12	had	have	VBD
8	332	13	made	make	VBN
8	332	14	Jack	Jack	NNP
8	332	15	silent	silent	JJ
8	332	16	as	a	IN
8	332	17	the	the	DT
8	332	18	shadows	shadow	NNS
8	332	19	.	.	.
8	333	1	He	He	PRP
8	333	2	stole	steal	VBD
8	333	3	away	away	RB
8	333	4	again	again	RB
8	333	5	and	and	CC
8	333	6	instructed	instruct	VBD
8	333	7	his	his	PRP$
8	333	8	hidden	hidden	NN
8	333	9	hunters	hunter	NNS
8	333	10	.	.	.
8	334	1	Presently	Presently	RB
8	334	2	they	they	PRP
8	334	3	all	all	DT
8	334	4	began	begin	VBD
8	334	5	to	to	TO
8	334	6	inch	inch	VB
8	334	7	forward	forward	RB
8	334	8	sweating	sweat	VBG
8	334	9	in	in	IN
8	334	10	the	the	DT
8	334	11	silence	silence	NN
8	334	12	and	and	CC
8	334	13	heat	heat	NN
8	334	14	.	.	.
8	335	1	Under	Under	IN
8	335	2	the	the	DT
8	335	3	trees	tree	NNS
8	335	4	an	an	DT
8	335	5	ear	ear	NN
8	335	6	flapped	flap	VBD
8	335	7	idly	idly	RB
8	335	8	.	.	.
8	336	1	A	A	DT
8	336	2	little	little	JJ
8	336	3	apart	apart	NN
8	336	4	from	from	IN
8	336	5	the	the	DT
8	336	6	rest	rest	NN
8	336	7	,	,	,
8	336	8	sunk	sunk	NN
8	336	9	in	in	IN
8	336	10	deep	deep	JJ
8	336	11	maternal	maternal	JJ
8	336	12	bliss	bliss	NN
8	336	13	,	,	,
8	336	14	lay	lay	VBD
8	336	15	the	the	DT
8	336	16	largest	large	JJS
8	336	17	sow	sow	NN
8	336	18	of	of	IN
8	336	19	the	the	DT
8	336	20	lot	lot	NN
8	336	21	.	.	.
8	337	1	She	She	PRP
8	337	2	was	be	VBD
8	337	3	black	black	JJ
8	337	4	and	and	CC
8	337	5	pink	pink	NN
8	337	6	;	;	:
8	337	7	and	and	CC
8	337	8	the	the	DT
8	337	9	great	great	JJ
8	337	10	bladder	bladder	NN
8	337	11	of	of	IN
8	337	12	her	her	PRP$
8	337	13	belly	belly	NN
8	337	14	was	be	VBD
8	337	15	fringed	fringe	VBN
8	337	16	with	with	IN
8	337	17	a	a	DT
8	337	18	row	row	NN
8	337	19	of	of	IN
8	337	20	piglets	piglet	NNS
8	337	21	that	that	WDT
8	337	22	slept	sleep	VBD
8	337	23	or	or	CC
8	337	24	burrowed	burrow	VBN
8	337	25	and	and	CC
8	337	26	squeaked	squeak	VBN
8	337	27	.	.	.
8	338	1	Fifteen	Fifteen	JJ
8	338	2	yards	yard	NNS
8	338	3	from	from	IN
8	338	4	the	the	DT
8	338	5	drove	drove	NN
8	338	6	Jack	Jack	NNP
8	338	7	stopped	stop	VBD
8	338	8	,	,	,
8	338	9	and	and	CC
8	338	10	his	his	PRP$
8	338	11	arm	arm	NN
8	338	12	,	,	,
8	338	13	straightening	straightening	NN
8	338	14	,	,	,
8	338	15	pointed	point	VBN
8	338	16	at	at	IN
8	338	17	the	the	DT
8	338	18	sow	sow	NN
8	338	19	.	.	.
8	339	1	He	He	PRP
8	339	2	looked	look	VBD
8	339	3	round	round	NN
8	339	4	in	in	IN
8	339	5	inquiry	inquiry	NN
8	339	6	to	to	TO
8	339	7	make	make	VB
8	339	8	sure	sure	JJ
8	339	9	that	that	IN
8	339	10	everyone	everyone	NN
8	339	11	understood	understood	NN
8	339	12	and	and	CC
8	339	13	the	the	DT
8	339	14	other	other	JJ
8	339	15	boys	boy	NNS
8	339	16	nodded	nod	VBN
8	339	17	at	at	IN
8	339	18	him	him	PRP
8	339	19	.	.	.
8	340	1	The	The	DT
8	340	2	row	row	NN
8	340	3	of	of	IN
8	340	4	right	right	JJ
8	340	5	arms	arm	NNS
8	340	6	slid	slide	VBD
8	340	7	back	back	RB
8	340	8	.	.	.
8	341	1	``	``	``
8	341	2	Now	Now	RB
8	341	3	!	!	.
8	341	4	''	''	''
8	342	1	The	The	DT
8	342	2	drove	drove	NN
8	342	3	of	of	IN
8	342	4	pigs	pig	NNS
8	342	5	started	start	VBD
8	342	6	up	up	RP
8	342	7	;	;	:
8	342	8	and	and	CC
8	342	9	at	at	IN
8	342	10	a	a	DT
8	342	11	range	range	NN
8	342	12	of	of	IN
8	342	13	only	only	RB
8	342	14	ten	ten	JJ
8	342	15	yards	yard	NNS
8	342	16	the	the	DT
8	342	17	wooden	wooden	JJ
8	342	18	spears	spear	NNS
8	342	19	with	with	IN
8	342	20	fire-hardened	fire-hardened	JJ
8	342	21	points	point	NNS
8	342	22	flew	fly	VBD
8	342	23	toward	toward	IN
8	342	24	the	the	DT
8	342	25	chosen	chosen	NN
8	342	26	pig	pig	NN
8	342	27	.	.	.
8	343	1	One	One	CD
8	343	2	piglet	piglet	NN
8	343	3	,	,	,
8	343	4	with	with	IN
8	343	5	a	a	DT
8	343	6	demented	demented	JJ
8	343	7	shriek	shriek	NN
8	343	8	,	,	,
8	343	9	rushed	rush	VBD
8	343	10	into	into	IN
8	343	11	the	the	DT
8	343	12	sea	sea	NN
8	343	13	trailing	trail	VBG
8	343	14	Roger	Roger	NNP
8	343	15	's	's	POS
8	343	16	spear	spear	NN
8	343	17	behind	behind	IN
8	343	18	it	it	PRP
8	343	19	.	.	.
8	344	1	The	The	DT
8	344	2	sow	sow	NN
8	344	3	gave	give	VBD
8	344	4	a	a	DT
8	344	5	gasping	gasping	NN
8	344	6	squeal	squeal	NN
8	344	7	and	and	CC
8	344	8	staggered	stagger	VBD
8	344	9	up	up	RP
8	344	10	,	,	,
8	344	11	with	with	IN
8	344	12	two	two	CD
8	344	13	spears	spear	NNS
8	344	14	sticking	stick	VBG
8	344	15	in	in	IN
8	344	16	her	her	PRP$
8	344	17	fat	fat	JJ
8	344	18	flank	flank	NN
8	344	19	.	.	.
8	345	1	The	The	DT
8	345	2	boys	boy	NNS
8	345	3	shouted	shout	VBD
8	345	4	and	and	CC
8	345	5	rushed	rush	VBD
8	345	6	forward	forward	RB
8	345	7	,	,	,
8	345	8	the	the	DT
8	345	9	piglets	piglet	NNS
8	345	10	scattered	scatter	VBD
8	345	11	and	and	CC
8	345	12	the	the	DT
8	345	13	sow	sow	NN
8	345	14	burst	burst	VBD
8	345	15	the	the	DT
8	345	16	advancing	advancing	NN
8	345	17	line	line	NN
8	345	18	and	and	CC
8	345	19	went	go	VBD
8	345	20	crashing	crash	VBG
8	345	21	away	away	RB
8	345	22	through	through	IN
8	345	23	the	the	DT
8	345	24	forest	forest	NN
8	345	25	.	.	.
8	346	1	``	``	``
8	346	2	After	After	IN
8	346	3	her	her	PRP$
8	346	4	!	!	.
8	346	5	''	''	''
8	347	1	They	They	PRP
8	347	2	raced	race	VBD
8	347	3	along	along	IN
8	347	4	the	the	DT
8	347	5	pig-track	pig-track	NN
8	347	6	,	,	,
8	347	7	but	but	CC
8	347	8	the	the	DT
8	347	9	forest	forest	JJS
8	347	10	was	be	VBD
8	347	11	too	too	RB
8	347	12	dark	dark	JJ
8	347	13	and	and	CC
8	347	14	tangled	tangle	VBD
8	347	15	so	so	RB
8	347	16	that	that	IN
8	347	17	Jack	Jack	NNP
8	347	18	,	,	,
8	347	19	cursing	cursing	NN
8	347	20	,	,	,
8	347	21	stopped	stop	VBD
8	347	22	them	them	PRP
8	347	23	and	and	CC
8	347	24	cast	cast	VB
8	347	25	among	among	IN
8	347	26	the	the	DT
8	347	27	trees	tree	NNS
8	347	28	.	.	.
8	348	1	Then	Then	RB
8	348	2	he	he	PRP
8	348	3	said	say	VBD
8	348	4	nothing	nothing	NN
8	348	5	for	for	IN
8	348	6	a	a	DT
8	348	7	time	time	NN
8	348	8	but	but	CC
8	348	9	breathed	breathe	VBD
8	348	10	fiercely	fiercely	RB
8	348	11	so	so	IN
8	348	12	that	that	IN
8	348	13	they	they	PRP
8	348	14	were	be	VBD
8	348	15	awed	awe	VBN
8	348	16	by	by	IN
8	348	17	him	him	PRP
8	348	18	and	and	CC
8	348	19	looked	look	VBD
8	348	20	at	at	IN
8	348	21	each	each	DT
8	348	22	other	other	JJ
8	348	23	in	in	IN
8	348	24	uneasy	uneasy	JJ
8	348	25	admiration	admiration	NN
8	348	26	.	.	.
8	349	1	Presently	Presently	RB
8	349	2	he	he	PRP
8	349	3	stabbed	stab	VBD
8	349	4	down	down	RB
8	349	5	at	at	IN
8	349	6	the	the	DT
8	349	7	ground	ground	NN
8	349	8	with	with	IN
8	349	9	his	his	PRP$
8	349	10	finger	finger	NN
8	349	11	.	.	.
8	350	1	``	``	``
8	350	2	There	There	EX
8	350	3	--	--	:
8	350	4	''	''	''
8	350	5	Before	Before	IN
8	350	6	the	the	DT
8	350	7	others	others	NNS
8	350	8	could	could	MD
8	350	9	examine	examine	VB
8	350	10	the	the	DT
8	350	11	drop	drop	NN
8	350	12	of	of	IN
8	350	13	blood	blood	NN
8	350	14	,	,	,
8	350	15	Jack	Jack	NNP
8	350	16	had	have	VBD
8	350	17	swerved	swerve	VBN
8	350	18	off	off	RP
8	350	19	,	,	,
8	350	20	judging	judge	VBG
8	350	21	a	a	DT
8	350	22	trace	trace	NN
8	350	23	,	,	,
8	350	24	touching	touch	VBG
8	350	25	a	a	DT
8	350	26	bough	bough	NN
8	350	27	that	that	WDT
8	350	28	gave	give	VBD
8	350	29	.	.	.
8	351	1	So	So	RB
8	351	2	he	he	PRP
8	351	3	followed	follow	VBD
8	351	4	,	,	,
8	351	5	mysteriously	mysteriously	RB
8	351	6	right	right	JJ
8	351	7	and	and	CC
8	351	8	assured	assure	VBN
8	351	9	,	,	,
8	351	10	and	and	CC
8	351	11	the	the	DT
8	351	12	hunters	hunter	NNS
8	351	13	trod	tread	VBP
8	351	14	behind	behind	IN
8	351	15	him	him	PRP
8	351	16	.	.	.
8	352	1	He	He	PRP
8	352	2	stopped	stop	VBD
8	352	3	before	before	IN
8	352	4	a	a	DT
8	352	5	covert	covert	NN
8	352	6	.	.	.
8	353	1	``	``	``
8	353	2	In	In	IN
8	353	3	there	there	RB
8	353	4	.	.	.
8	353	5	''	''	''
8	354	1	They	They	PRP
8	354	2	surrounded	surround	VBD
8	354	3	the	the	DT
8	354	4	covert	covert	JJ
8	354	5	but	but	CC
8	354	6	the	the	DT
8	354	7	sow	sow	NN
8	354	8	got	get	VBD
8	354	9	away	away	RB
8	354	10	with	with	IN
8	354	11	the	the	DT
8	354	12	sting	sting	NN
8	354	13	of	of	IN
8	354	14	another	another	DT
8	354	15	spear	spear	NN
8	354	16	in	in	IN
8	354	17	her	her	PRP$
8	354	18	flank	flank	NN
8	354	19	.	.	.
8	355	1	The	The	DT
8	355	2	trailing	trail	VBG
8	355	3	butts	butt	NN
8	355	4	hindered	hinder	VBD
8	355	5	her	her	PRP
8	355	6	and	and	CC
8	355	7	the	the	DT
8	355	8	sharp	sharp	JJ
8	355	9	,	,	,
8	355	10	cross-cut	cross-cut	JJ
8	355	11	points	point	NNS
8	355	12	were	be	VBD
8	355	13	a	a	DT
8	355	14	torment	torment	NN
8	355	15	.	.	.
8	356	1	She	She	PRP
8	356	2	blundered	blunder	VBD
8	356	3	into	into	IN
8	356	4	a	a	DT
8	356	5	tree	tree	NN
8	356	6	,	,	,
8	356	7	forcing	force	VBG
8	356	8	a	a	DT
8	356	9	spear	spear	NN
8	356	10	still	still	RB
8	356	11	deeper	deeper	VBZ
8	356	12	;	;	:
8	356	13	and	and	CC
8	356	14	after	after	IN
